,black,blue,chapter,cyan,cyan-blue,green,lightness,magenta,orange,pink,purple,red,saturation,teal,white,yellow,yellow-green
0,0.025350603255624563,0.008569500242071749,0,0.07445269340891529,0.03702014485829985,0.00034106466682270407,0.7478930481132254,0.022628498417716445,0.05646083086719399,0.11351401611460414,0.008961864882282592,0.0989235822771417,0.33388093253339074,0.0004556880448618267,0.5190242745061576,0.0333930764273416,0.0009041620309659464
1,0.2578161803440488,0.0078098225260519166,1,0.00038106540882788077,0.0015755278502703586,6.256900250881517e-05,0.5500236683696462,0.00570871505470751,0.3794204495683748,0.0019360060389179195,0.007222481244436909,0.08892710307536739,0.45300562115740484,0.00016389041947470294,0.14309167569880493,0.10549900797855699,0.000385505789651087
2,0.33384816769573766,0.0055249059092385274,1,0.00036739727719566697,0.021475606135773616,1.9525451824932408e-05,0.4459333138407018,0.00019764538990135663,0.27626163308488194,0.014794315304168684,0.0004415142984086757,0.13628446590915883,0.37851983910998327,5.618548382276469e-05,0.19649139585064224,0.014177071939335617,6.0170269909485585e-05
3,0.17104936069950175,0.037145118270892404,1,0.0009599214769820997,0.012231192964632218,0.005674264777406699,0.5893639150122821,0.001956270332782119,0.12259214025261386,0.0006428831910063604,0.012078278033770182,0.038929259231238196,0.4896070813616683,0.00323002768881091,0.14054763560291916,0.4231468371628116,0.02981681031463248
4,0.32480901746707125,0.019267473172954106,1,0.01503046771398586,0.005131104729207514,0.026937689660502615,0.4611063723014748,0.004472937022543668,0.06899655865340026,0.003444194049643255,0.010198752003384397,0.010752377620670859,0.4773291081158837,0.02886500646777907,0.01841527209417737,0.42233865128501347,0.04134049805966628
5,0.17539359399114052,0.004082105629091982,1,0.03739694962377775,0.11651362653453745,0.011842765799774644,0.6020163618208185,0.00015923250741768226,0.10060982403795,0.001778298918718085,0.0008962399654145373,0.00830399552042086,0.4126884060498614,0.008786555103969104,0.27181758842570103,0.23119182493013826,0.031227399011948112
6,0.2212365255985317,0.004562261339869322,1,0.05028370520354752,0.1360496063047248,0.006659114371967398,0.5280484364418335,0.0022595115057191953,0.1088601100065434,0.0112394946304173,0.002348047130601577,0.015515147621830167,0.421867810228477,0.009326713339353756,0.15527213174430418,0.25248177710353437,0.023905854099055303
7,0.26983462339178865,0.024448829168994615,1,0.0022814903897847008,0.037069857101529366,0.000106710292106238,0.5062224607191913,0.03739120520551469,0.1790635218372672,0.0735542276954188,0.026727479360890555,0.10256522615887174,0.36697609757187405,0.0005404490839753195,0.14220059343906172,0.10376662986581688,0.0004491570089794885
8,0.20712052741162112,0.015579702943589947,1,0.0331558988416528,0.008800875179438962,0.01483862357995281,0.5735385422299638,0.0005958651259895762,0.3702346507942367,0.0010457047616073026,0.002181864201972723,0.00837050560920415,0.4916084739447793,0.005894562294677006,0.20919855126488496,0.10357831407892597,0.019404353912245983
9,0.16803035822707954,0.0001691965189232949,1,0.04076583687512649,0.001685893543817041,0.012781218376846792,0.6583177290390726,5.140659785468529e-05,0.3238413276664643,0.000301558388990083,7.48836267961951e-05,0.005625177089657964,0.46007098021080556,0.011029346286176887,0.2310139647844566,0.18445699251163733,0.02017283950617284
10,0.14501774893912395,0.0025218632897094514,1,0.000519063123707188,0.001006704973416378,0.007280758060678969,0.6676787188747316,0.000610062397753338,0.3432712974007261,0.002265596275803701,0.001167892028341173,0.018747482727480842,0.5309114564426585,0.0007936932198195603,0.36563385891195066,0.0749597338414058,0.036204244810082886
11,0.23289365577976057,0.0005515232179108787,1,0.0014201722861205126,0.0013082455154268344,0.023526520561677734,0.5808688137023169,6.123529845922257e-05,0.25244231513225607,0.0006642610521603084,0.00011760421558393737,0.004819745180052054,0.4357950468386962,0.004025308427193663,0.2554635268774296,0.19331618744976475,0.029389699006203824
12,0.14660906172701083,0.00021174332514458036,1,0.0008046246355494054,0.0004638187122214617,0.007500150236930698,0.7041023401085927,3.266897016516383e-05,0.24573720354422027,0.0005823949743024268,6.009477227912852e-05,0.006470876016418376,0.4579340195860674,0.0011559168949797473,0.3731494137533138,0.18561984531040968,0.03160218712705447
13,0.26812450479769256,0.0003853245918168295,1,0.0009902039250126234,0.0011206523545339458,0.04410722298974956,0.5230184981791702,5.298213137481406e-05,0.3590017042585592,0.0005386516689772763,7.666353858022338e-05,0.008679436430674085,0.43490270519207175,0.005976544970992283,0.24362348007510617,0.06188272806599968,0.005439900200930719
14,0.3126272077892878,0.004894781323427498,1,0.06165062599995882,0.014301906346489328,0.022818498045575637,0.5075040623963912,0.003213316562112703,0.059025675012912525,0.007558396333978154,0.002417762252397905,0.034021819117090214,0.38371684822054036,0.10260423211358145,0.17466010330858975,0.1617912873985122,0.038414388396086026
15,0.15323507256949792,0.00042549546292337906,1,0.02805857037546154,0.005582918729964412,0.00014880276113577527,0.6891910838431022,8.04339249382569e-05,0.42339855050023867,0.00039613708032091525,0.00012065088740738536,0.009361704523563722,0.5375963187675847,0.001134922680878805,0.21998195867063636,0.15765089504860824,0.0004238867844246139
16,0.2087967625863267,0.002298707877880143,1,0.00013696134045906077,0.0004697533694692348,5.846887633632419e-05,0.44943058295403665,0.008971768743579937,0.22446361814217147,0.11274281103139498,0.012018557861160448,0.3166934649016542,0.41526195051652215,0.00010091888244351847,0.08893196185106055,0.02417127376048986,0.00014497077557362574
17,0.20786457482682755,0.0006773180128162019,1,0.0005368105527107131,0.0014611174626354235,6.324837235517724e-05,0.5294674721998194,0.001538376550385735,0.26523445130836065,0.06044382743922552,0.00026260083712022957,0.21878452640579515,0.3981421069348758,0.0002978277786851384,0.23853002776523485,0.004218025946243687,8.726674160397872e-05
18,0.2230646571719659,0.00030071051881385335,1,0.0010292318690602155,0.0008772728202196149,7.658094545792799e-05,0.5151394392056383,0.00011106241828191651,0.3328115671709114,0.009614717654874939,0.00013110978620284008,0.24440227369228013,0.4606035309264735,0.0005096040925498768,0.16307892287897846,0.02385195740495643,0.00014033157544646492
19,0.25416412815515754,0.000148801227630182,1,0.0005883865254271618,0.0003766155060505146,0.00011831903544717978,0.5011668793201484,3.128435513518652e-05,0.2609993586707197,0.012014395616339898,4.2514636465766294e-05,0.28018388783515874,0.46046706644805335,0.0004704685714560742,0.18817940695290783,0.002466651077966629,0.00021578183413756855
20,0.1803644041288708,0.00018420942313831587,1,0.0006001921904878608,0.0005421480834158312,7.255513384003688e-05,0.5444827215506591,0.00023298259644189624,0.14604622890661026,0.047992399446646176,8.424457206982061e-05,0.3921899235430123,0.44055691972258365,0.0006421129344843265,0.22827699292829295,0.0026438284603155665,0.00012777765237384275
21,0.23395165302012672,0.0003322995126273815,1,0.00043106964453949124,0.0008765349358354034,2.439262367060201e-05,0.52332722222656,8.557412238539066e-05,0.32517006857126407,0.00445345327572942,0.00010196916452464774,0.22914070784994617,0.4998009127575343,0.00023592865517467517,0.184112724312168,0.021000049585005495,8.357472700255443e-05
22,0.3748506262013329,0.0001514213833362166,1,0.00028766067546721885,0.00031602721429801404,0.00030763711126355353,0.3787067061950741,6.472365198012425e-05,0.35793218319670117,0.001087517164752458,5.0740146922689996e-05,0.1349899658362995,0.5138735965802069,0.0009960250888052453,0.1018710329295563,0.026179518639812476,0.0009149207594721266
23,0.10968302988105182,0.008421085429616768,2,0.372784326978272,0.02717189184611556,0.007885804632895241,0.5927735892846593,0.00014939926714466442,0.08394680906733712,0.0004110477162883949,0.00045818438346237995,0.020035080865349317,0.5191033822534937,0.012116120780119831,0.29407328313677744,0.05511474782482257,0.007749188190746913
24,0.46081328085663725,0.006938159635145571,2,0.042126795656587404,0.016218990368659043,0.018360502597661213,0.39382799267403346,0.005370577540470574,0.043949367867359805,0.010855293513860938,0.006849520213835521,0.04340660319166676,0.28339728399153774,0.04585612729106595,0.1569107987909421,0.07137335248052766,0.07097062999558017
25,0.08481593566628305,0.17873877823581588,2,0.03076148664145766,0.1901490010777765,0.001864086498160067,0.5648445206008131,0.03148690532007526,0.12162717864094617,0.05865580365388558,0.05233487794333453,0.10036230339712715,0.3809622838366204,0.004162937072872711,0.10574387889932838,0.03762393922233656,0.0016728877306005307
26,0.19564722394104017,0.003593437302880882,2,0.02975906388814204,0.007857535219330462,0.02340794218253718,0.6209705985123369,0.0003610589748240695,0.3097289956514263,0.0030351252064189597,0.0010047044869510627,0.035960959319116526,0.4334439543685857,0.043302205933116615,0.15911551700257587,0.17233790831932194,0.014888322572317926
27,0.17688064412885088,0.001360971130091352,2,0.032768319035396544,0.01448327653904163,0.006190264015011265,0.6530968255588063,0.00022508529603109358,0.28977347131313,0.001993552854253087,0.0004037310607249169,0.04107890327398696,0.4333724350316582,0.006767201976399514,0.28448856897211744,0.13427927730048259,0.00930673310448267
28,0.18617975288959746,0.0006439627259222172,2,0.03150723511062654,0.0042644002253046055,0.0034446241464611694,0.64400913466735,8.481861991047106e-05,0.33445011182882123,0.0007053121160516356,0.00014905019615335207,0.012532156962208775,0.3772630479818388,0.011843726221964564,0.2814874715487056,0.12471919272437407,0.007988184683898296
29,0.0841115517461942,0.0038394190678653173,2,0.2845260493013349,0.0254736329199222,0.029900535253477436,0.6778570493394125,0.0008681878219037554,0.1627438646295148,0.0023715257209299674,0.0010527439379630708,0.03579044203023135,0.3946663464870382,0.11272915717744032,0.1831497414177332,0.0462119551622342,0.027231193813255283
30,0.06043703094840704,0.0005599741524636351,2,0.03637069786674122,0.005749988700073157,0.03385541785455404,0.7369256207466702,5.315150774505356e-05,0.06445478271496227,0.00037331610164242343,0.0001272288059409156,0.002716586116323958,0.33100721097199903,0.33981935183619627,0.3727632422587131,0.034441339987176675,0.04827789114906027
31,0.11768925832213667,0.00046091257358675335,2,0.0319049762319835,0.0016146512740464584,0.013946040336303797,0.7354160447356308,3.997073808882414e-05,0.13907485228522287,0.0005733302744615712,0.00010950316788917447,0.00266554859629846,0.35850301366638826,0.037479645109809195,0.5521461996363496,0.0886109627243722,0.01368414872945098
32,0.08759028106695586,0.0014912895234602138,2,0.11328962812754109,0.010092481059831451,0.006039040913050916,0.7619010284324486,7.476237658160908e-05,0.11223503883905464,0.001280635532974386,0.0001939424004264094,0.010252560501453248,0.2935966048760776,0.04422502419882218,0.5729199237775582,0.029552687905338517,0.010762703776951286
33,0.0644800216943499,0.0003444710963912377,2,0.0632238830036088,0.002020815663581221,0.01533710731414746,0.7233737183094586,3.542433260760956e-05,0.09370713197681213,0.00048291101692672335,7.980654242633876e-05,0.002919860794588139,0.3994457283298766,0.319381711027839,0.34101620602140365,0.07597134945126895,0.020999300064048824
34,0.11365891073912299,0.0007256443713743638,2,0.06805046579418343,0.0036501483971699044,0.005679801353819065,0.7388364685127868,0.00010342707687775995,0.22057230752427848,0.0009258791922097071,0.0001820316553048575,0.006825359657317134,0.44250810185065653,0.05437078689802338,0.425108453632814,0.08930969459225323,0.010837089115251688
35,0.22619847400493004,0.0036371042092889815,2,0.013023520334911045,0.02434045796753141,0.002454876330851415,0.603078813717831,0.0007216744876237896,0.2979493120853435,0.0051615781854872445,0.0009392754016321336,0.049489208262243324,0.38612282455669367,0.002614591176473074,0.2888497911453752,0.08223159666677653,0.0023885397415323666
36,0.16474633667349672,0.0072059167746848,2,0.016536133042688795,0.07394857664940707,0.0006141710192729581,0.636894082900463,0.00034308012730987743,0.3159944860359395,0.0021094902791907095,0.0005257271015611791,0.01770194728824778,0.37803675080967314,0.0015919905188120213,0.3294103999351686,0.0659573601588535,0.003314384395366526
37,0.24403777570526894,0.0034948197622557773,2,0.0038138770453095194,0.006664234948028361,0.0006372682603168907,0.5835386076118863,0.0009017388198773534,0.2902101038755727,0.0061970741516207606,0.0009520940144176654,0.042604302957161694,0.3591095105368607,0.003554484320492618,0.2869200901146406,0.10830344463382888,0.0017086913912082368
38,0.1865656781752954,0.0013185827600961063,2,0.007124872461573907,0.010702119606358819,0.0010552776223546063,0.6927207937284406,0.0001316525688707501,0.22976417733601026,0.0012367113188296087,0.0002822301945166705,0.013212158114735214,0.3318029029685305,0.005827271829641576,0.47289438172662346,0.06714116446697166,0.002743721818121976
39,0.3540489818814559,0.0398507033396575,2,0.02450076640262399,0.18626263492437803,0.007810964738333351,0.4702136870695212,0.006380435831198482,0.09537648412349622,0.01745754415300898,0.009927057764248121,0.024039852936447535,0.2851295258026675,0.008132532272875064,0.1845373357772466,0.03736034143326223,0.004314364421767978
40,0.1915826814495062,0.036614191670059706,2,0.05267737785961107,0.25714204641677085,0.0011462766053277314,0.5406980289112687,0.013084668629224333,0.12580982527952034,0.03252633058166894,0.008436055331154583,0.042371698092811924,0.3174092349166979,0.004048675994220424,0.2155355836687337,0.01716937689394622,0.0018552115274439787
41,0.3742858918408545,0.0036480708204450736,2,0.0013230721735870692,0.0006980208043076022,0.001659052319485846,0.4133773821691649,0.01934932914226835,0.07884988944328732,0.06573784327207777,0.005888873965347537,0.3138623884660181,0.34980209551858477,0.003941151353442694,0.045644787195868806,0.06702563352103584,0.018085995681973544
42,0.17880951908316128,0.05452828066274946,2,0.0022468536604732412,0.014770591816208777,0.02071671033825631,0.5861112403241766,0.016200670954422743,0.2000088501138108,0.06726045140543116,0.023768345376105022,0.22032358332009952,0.4148377216756728,0.017048462230691865,0.1273547919644275,0.035876459028108626,0.021086430046053678
43,0.15243478215276873,0.08397041083381968,2,0.0024900974864696234,0.003678278114124225,0.0002379587815058435,0.637921802456802,0.031634401741374295,0.09169398823354323,0.1106431703208128,0.03673115618525454,0.31309527506623525,0.4436247522466987,0.0007292025033263814,0.1583087341762452,0.013658834058435416,0.0006937103460848319
44,0.31233635395611176,0.07820786367637583,2,0.0016506033087494813,0.16238662634176718,0.00013962322592241602,0.39959653163256803,0.10912036565236545,0.06315543675990663,0.09311745763759106,0.06742919136486518,0.10142824930930637,0.29284604401576975,0.0002652038860193017,0.000120766066099561,0.009976641194789646,0.0006656176201301385
45,0.31004558281419226,0.012373191958736873,2,0.057151113670555385,0.34673543854564715,0.0009889392866229202,0.3985831670720614,0.0005708782155621152,0.07909931990124765,0.0030896545291545546,0.0008473648203274285,0.006449549730737857,0.3909560503556585,0.001869199350589595,0.12031247983084349,0.05615717763806321,0.004310109707719514
46,0.08439404636002568,0.0006252026761366989,3,0.019103723064118713,0.0021092176414060763,0.00429010196069736,0.6483788876288746,0.0003615009773988639,0.14101111783783613,0.0067936843047203795,0.000304880342384584,0.19944876050302882,0.2924363906341655,0.014759376159386692,0.4969953448335254,0.01910451496111192,0.010698528378222674
47,0.10809916695764953,0.021416072230258893,3,0.0018077517833092233,0.0025152890706838927,0.0004373721753878386,0.678237583019294,0.0013021399710679902,0.2850497331271512,0.006554197635556442,0.0015794882027235996,0.01797934853095226,0.3598961043905426,0.0008284531351324388,0.4137217538783858,0.13769681249064697,0.0010124208110939292
48,0.34933284535367015,0.05380581721849168,3,0.04479273588949038,0.20428412211933444,0.01731358308358712,0.4134044745699841,0.0018432543072890346,0.08488664773725689,0.0034784709270361336,0.012607083865041306,0.009183955002458076,0.22767266952740248,0.017568479745410346,0.07978790658744268,0.07218826966370202,0.04892682849978974
49,0.27537213514367725,0.017109114298781015,3,0.06287214018930384,0.06000138048343561,0.06489725287832815,0.4984301211032497,0.0006196029455157095,0.04514382659513448,0.0038225667062109243,0.006495537849666969,0.005691466795942348,0.21787529329545735,0.06373958431302583,0.1420247009658944,0.13456645756244567,0.11764423327263782
50,0.369307760984893,0.04622784315239344,3,0.002546174044958863,0.010165805211114789,0.0010624116539207384,0.44875125004254307,0.010119809809012306,0.15531086731722782,0.02317798660055375,0.016806802062893783,0.10548265193061594,0.23875413570917026,0.0017773937526745095,0.2449879385271451,0.010907481070017322,0.0021190738825786664
51,0.2093189342543683,0.03004475647357274,3,0.001363309508480497,0.0018287899227171622,0.0007640750560580763,0.5456365884729959,0.12092019506001753,0.08935587818320295,0.11110543008672334,0.06909561818498633,0.08226814126062568,0.1933442212342846,0.0012365090441453772,0.27508624476743565,0.005876178937543,0.0017359392601233809
52,0.1271857331403791,0.04826304461209588,3,0.006249382734187589,0.021320871297731483,0.0017703795664406555,0.5489564382233707,0.03009318775246682,0.2697996426592097,0.03644010868775614,0.048170403726530635,0.04514671949237692,0.3415641357567012,0.0029114540864425167,0.21803052823261596,0.13805899796026808,0.0065595460514985375
53,0.08467232158222905,0.004867105071552443,3,0.043186714809568566,0.061126537285375766,0.019738562199658454,0.6673878870854408,0.002323303194376415,0.19060021975403435,0.008757065886495717,0.0024064556057136048,0.016914276069315188,0.305958313415067,0.026043252492090177,0.29181738903083176,0.20285134169104702,0.04469545532771151
54,0.11685181721581532,0.0038985409246086148,3,0.052137846553527864,0.07962001146871486,0.016677731167568613,0.5999514475473305,0.006688850477143756,0.1857179559379374,0.010920354091433198,0.005601994487617693,0.018321580298474333,0.29177127837745537,0.016708972111291753,0.17703215145280665,0.27868401635216766,0.0311381774608923
55,0.08583684532287542,0.01773432774666849,3,0.04157358268459082,0.2362942982199416,0.001553974076314232,0.6041971297786787,0.019026122048140272,0.1843709148732757,0.0543033253338016,0.011243650778165831,0.06286989704667695,0.2684964182601543,0.004235930904857602,0.22595953732789625,0.05197866466353189,0.0030189289732633537
56,0.21889778612120692,0.30770113869212706,3,0.045964048066883256,0.09795040267959898,0.0013772317359142987,0.5371855527309646,0.008994248935747915,0.0322907685050103,0.022598404157485458,0.03792137045674211,0.01965677946061186,0.3706920943445533,0.009000312474356285,0.18462828285033206,0.010790269071546926,0.0022289567924365845
57,0.07824043473276764,0.1902207891563963,3,0.008442297013732555,0.08317581262393323,0.0057496075193679335,0.7440066999496869,0.00848782558006239,0.11431288043791976,0.024089896154218263,0.0446663691049653,0.017856547617595815,0.39190825114341327,0.006737821311759297,0.36002079679869137,0.03523341926850228,0.022765502680087837
58,0.1649225189410743,0.009930959520627598,3,0.002469113208005083,0.015566632835386219,0.0006059393193347956,0.5225578194281664,0.00069545760354381,0.5776551222561154,0.0017796234900752073,0.0036555288680552214,0.046393547044643366,0.47890261079481794,0.0007845780287118956,0.14381967755116168,0.03033078398521874,0.001390517348046691
59,0.050182353119049276,0.2819477284499533,3,0.0095918486761678,0.1550506139372212,0.002629953350431761,0.6908484345377105,0.0029621827866666826,0.0953255004156795,0.003529250524164586,0.006619848234766044,0.00764441868291842,0.4269741452219825,0.0028212012646710123,0.1636830813926775,0.20187218748735977,0.016139831678273098
60,0.2624010455653731,0.11084461175202001,3,0.010314849001971266,0.05977220923823438,0.00497309466330019,0.4495641234848681,0.0037391478064548738,0.16606172783047593,0.006079875995561642,0.025064846394476283,0.015462846405708568,0.37002106540244634,0.005504622486876277,0.11320379298254904,0.20710771040278175,0.009469619474216689
61,0.1601641284658853,0.05758825236417318,3,0.007597544093570725,0.01646462339597257,0.0207717313080708,0.5519869173026214,0.0005478708694449807,0.23367796350979325,0.001013059395222807,0.004531072707080137,0.010531161811353409,0.3640274068678916,0.009142419534225473,0.16737595541254274,0.25177777073149393,0.058816446401170716
62,0.1665621899734311,0.016723367962819126,3,0.00835390452809222,0.013211149512494417,0.01732688976228038,0.5662417165138048,0.0021127357430258224,0.2716658798500285,0.0041378502750036746,0.005543884100885589,0.037682443534475876,0.3522764120481242,0.0097292299856162,0.13266711186976704,0.25257100696015405,0.06171235594192597
63,0.20047936788438298,0.010503031595624752,3,0.005265328092786123,0.010005382732600062,0.01879081482384246,0.6003897769501297,0.0013479174918497303,0.2274409676731361,0.00964260686755431,0.00286970740278074,0.06900703817677706,0.295709526338378,0.012532220224856037,0.20831134537846704,0.176428506139362,0.04737576551598062
64,0.16897024239703176,0.006154227468993108,3,0.00431868291437241,0.013448837585810352,0.00269177038460062,0.5481187042297597,0.002470203174211079,0.2499440866173405,0.006175507935527697,0.0027506046156080123,0.10253471219629436,0.36931242021065,0.0033940257802420465,0.22913179034651276,0.19168693179068033,0.01632837679277499
65,0.15181734607651115,0.2022443603837642,3,0.012964787171765177,0.2282033972413693,0.0036687234917434507,0.6435106758470454,0.015100178952748532,0.06024956030400191,0.014989160783771193,0.024655000365078977,0.026673396075678524,0.25253667230036986,0.004175564132420764,0.22073016649736396,0.020321875831301916,0.014206482692480952
66,0.11668898640408712,0.12930518262963273,3,0.04109004864199394,0.4002240755766106,0.007367969338530505,0.6384301978420885,0.0030226536031826056,0.08752433104420201,0.003896539421091951,0.006538291336652343,0.009877990893189897,0.23311330605997044,0.011906191907469022,0.13160398906325424,0.038913148610155386,0.012040601529947669
67,0.1658676975012611,0.12623366769080058,3,0.010693241612711278,0.21869922880875656,0.0034527359286972517,0.5336172667463697,0.005249649748087594,0.15595352750509747,0.01722545747453389,0.01303942215630602,0.035987823643856214,0.20941434784743204,0.004641398195252996,0.15491586639983504,0.076601001609578,0.011439281725226019
68,0.17680516567286184,0.12212710140611238,3,0.024405987753282937,0.18887783487843052,0.00635823865256541,0.5169238030850017,0.0018008884044838447,0.09128598978102498,0.006064216055914987,0.006201933536529984,0.20249707984023083,0.3886278331331837,0.011310576153331094,0.11916702046540904,0.03065819239469999,0.012439775005122162
69,0.21241058690902562,0.009169468359986832,4,0.03523170086894061,0.04775043147739857,0.0025846743218571984,0.6324626105993706,0.004953061244849706,0.0886578808224508,0.060393667009188225,0.0014968524596705808,0.05333878707463312,0.28069773946952015,0.004252721051108872,0.45061005417161326,0.02476730149545577,0.004382812733820844
70,0.14307681994633145,0.029523381970866232,4,0.04084821473914289,0.18773220985575312,0.015901080886729327,0.527681790570726,0.007265768940909765,0.2448869649651317,0.004885421131426969,0.01028233874555386,0.023507712058763185,0.3213403894367776,0.02250056370243824,0.13054779688836254,0.10752232972631486,0.03151939644227585
71,0.0866099609035098,0.043547750010072134,4,0.06243767218674939,0.16968616063993142,0.018193802793033655,0.6106389963056634,0.012408452617155522,0.07268425046508334,0.00641127613718536,0.026580047706606446,0.059745401396309156,0.350031210020144,0.02421506932327311,0.23516457865463714,0.15251618498334257,0.029799392183110965
72,0.1424253336038681,0.014882353460105075,4,0.10992426897465982,0.040344434615727,0.058176873607059996,0.6242302575395671,0.02493437793976003,0.07477586647985866,0.012329649301916011,0.029141568016373236,0.013172530882266846,0.35779193861340797,0.09079181947738134,0.2074703688228449,0.13803569294730267,0.043594861870876314
73,0.11174755875819246,0.0019374744516555326,4,0.08485810119504256,0.016690918428485833,0.042288459707810935,0.6625861352554456,0.006237595803791914,0.10698986705661473,0.004367316997858538,0.004944079623640388,0.008458251905276538,0.4529613082185396,0.048186477516256945,0.14634931656428662,0.3032991462153252,0.11364543577576174
